"Order ID","Year","Order Date","Ship Date","shipment days","Ship Mode","Customer ID","Customer Name","Segment","Country","City","State","Postal Code","Region","Product ID","Category","Sub-Category","Product Name","Sales","Quantity","Discount","Profit"
"CA-2011-107398","2011","8/25/2011","8/30/2011","5","Standard Class","BS-11590","Brendan Sweed","Corporate","United States","Columbus","Ohio","43229","East","OFF-BI-10004141","Office Supplies","Binders","Insertable Tab Indexes For Data Binders","3","3","0.7","-2"
"CA-2011-107398","2011","8/25/2011","8/30/2011","5","Standard Class","BS-11590","Brendan Sweed","Corporate","United States","Columbus","Ohio","43229","East","OFF-BI-10002103","Office Supplies","Binders","Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl","21","8","0.7","-17"
"CA-2011-169642","2011","7/27/2011","7/30/2011","3","Second Class","BB-10990","Barry Blumstein","Corporate","United States","Los Angeles","California","90036","West","OFF-ST-10002574","Office Supplies","Storage","SAFCO Commercial Wire Shelving, Black","276","2","0"," -   "
"CA-2014-103968","2014","12/2/2014","12/8/2014","6","Standard Class","ML-17755","Max Ludwig","Home Office","United States","Stockton","California","95207","West","FUR-FU-10003394","Furniture","Furnishings","Tenex ""The Solids"" Textured Chair Mats","630","9","0","107"
"CA-2013-147256","2013","10/18/2013","10/22/2013","4","Second Class","FC-14245","Frank Carlisle","Home Office","United States","Columbia","Missouri","65203","Central","TEC-PH-10003072","Technology","Phones","Panasonic KX-TG9541B DECT 6.0 Digital 2-Line Expandable Cordless Phone With Digital Answering System","450","3","0","220"
"CA-2013-147256","2013","10/18/2013","10/22/2013","4","Second Class","FC-14245","Frank Carlisle","Home Office","United States","Columbia","Missouri","65203","Central","OFF-AP-10003057","Office Supplies","Appliances","Honeywell Enviracaire Portable HEPA Air Cleaner for 16' x 20' Room","1,928","7","0","752"
"CA-2013-162159","2013","9/17/2013","9/19/2013","2","First Class","CR-12625","Corey Roper","Home Office","United States","Columbus","Georgia","31907","South","FUR-CH-10001146","Furniture","Chairs","Global Value Mid-Back Manager's Chair, Gray","122","2","0","30"
"CA-2012-111038","2012","12/1/2012","12/6/2012","5","Standard Class","LC-16960","Lindsay Castell","Home Office","United States","San Diego","California","92037","West","FUR-CH-10003973","Furniture","Chairs","GuestStacker Chair with Chrome Finish Legs","2,677","9","0.2","268"
"CA-2011-124723","2011","8/5/2011","8/12/2011","7","Standard Class","GZ-14470","Gary Zandusky","Consumer","United States","Texas City","Texas","77590","Central","FUR-TA-10001307","Furniture","Tables","SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black","489","2","0.3","42"
"CA-2013-167241","2013","8/16/2013","8/23/2013","7","Standard Class","BD-11320","Bill Donatelli","Consumer","United States","Los Angeles","California","90004","West","FUR-FU-10004071","Furniture","Furnishings","Luxo Professional Magnifying Clamp-On Fluorescent Lamps","312","3","0","44"
"CA-2013-167241","2013","8/16/2013","8/23/2013","7","Standard Class","BD-11320","Bill Donatelli","Consumer","United States","Los Angeles","California","90004","West","OFF-ST-10001505","Office Supplies","Storage","Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H","18","3","0","3"
"CA-2013-167241","2013","8/16/2013","8/23/2013","7","Standard Class","BD-11320","Bill Donatelli","Consumer","United States","Los Angeles","California","90004","West","TEC-PH-10004614","Technology","Phones","AT&T 841000 Phone","166","3","0.2","10"
"CA-2013-167241","2013","8/16/2013","8/23/2013","7","Standard Class","BD-11320","Bill Donatelli","Consumer","United States","Los Angeles","California","90004","West","OFF-PA-10004911","Office Supplies","Paper","Rediform S.O.S. 1-Up Phone Message Bk, 4-1/4x3-1/16 Bk, 1 Form/Pg, 40 Messages/Bk, 3/Pk","38","4","0","18"
"CA-2012-163237","2012","8/7/2012","8/9/2012","2","Second Class","EM-14095","Eudokia Martin","Corporate","United States","Springfield","Virginia","22153","South","TEC-PH-10003601","Technology","Phones","Ativa D5772 2-Line 5.8GHz Digital Expandable Corded/Cordless Phone System with Answering & Caller ID/Call Waiting, Black/Silver","495","3","0","148"
"CA-2012-163237","2012","8/7/2012","8/9/2012","2","Second Class","EM-14095","Eudokia Martin","Corporate","United States","Springfield","Virginia","22153","South","OFF-LA-10004545","Office Supplies","Labels","Avery 50","25","2","0","12"
"CA-2013-150483","2013","6/1/2013","6/5/2013","4","Standard Class","BP-11290","Beth Paige","Consumer","United States","Decatur","Illinois","62521","Central","FUR-FU-10001379","Furniture","Furnishings","Executive Impressions 16-1/2"" Circular Wall Clock","32","3","0.6","-13"
"CA-2013-150483","2013","6/1/2013","6/5/2013","4","Standard Class","BP-11290","Beth Paige","Consumer","United States","Decatur","Illinois","62521","Central","OFF-PA-10001846","Office Supplies","Paper","Xerox 1899","18","4","0.2","7"
"CA-2013-150483","2013","6/1/2013","6/5/2013","4","Standard Class","BP-11290","Beth Paige","Consumer","United States","Decatur","Illinois","62521","Central","FUR-CH-10000422","Furniture","Chairs","Global Highback Leather Tilter in Burgundy","191","3","0.3","-38"
"CA-2013-150483","2013","6/1/2013","6/5/2013","4","Standard Class","BP-11290","Beth Paige","Consumer","United States","Decatur","Illinois","62521","Central","OFF-PA-10004621","Office Supplies","Paper","Xerox 212","10","2","0.2","4"
"US-2013-126431","2013","7/2/2013","7/2/2013","0","Same Day","SU-20665","Stephanie Ulpright","Home Office","United States","New York City","New York","10009","East","OFF-LA-10001474","Office Supplies","Labels","Avery 477","31","1","0","14"
"US-2013-126431","2013","7/2/2013","7/2/2013","0","Same Day","SU-20665","Stephanie Ulpright","Home Office","United States","New York City","New York","10009","East","TEC-AC-10001635","Technology","Accessories","KeyTronic KT400U2 - Keyboard - Black","31","3","0","6"
"US-2013-126431","2013","7/2/2013","7/2/2013","0","Same Day","SU-20665","Stephanie Ulpright","Home Office","United States","New York City","New York","10009","East","OFF-PA-10001950","Office Supplies","Paper","Southworth 25% Cotton Antique Laid Paper & Envelopes","75","9","0","34"
"CA-2013-139934","2013","12/19/2013","12/21/2013","2","First Class","AY-10555","Andy Yotov","Corporate","United States","San Francisco","California","94110","West","TEC-PH-10001552","Technology","Phones","I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink","67","7","0.2","7"
"CA-2012-109603","2012","1/26/2012","2/1/2012","6","Standard Class","EM-13825","Elizabeth Moffitt","Corporate","United States","Moreno Valley","California","92553","West","OFF-PA-10003790","Office Supplies","Paper","Xerox 1991","183","8","0","84"
"CA-2014-160661","2014","10/29/2014","11/2/2014","4","Standard Class","SA-20830","Sue Ann Reed","Consumer","United States","Everett","Massachusetts","2149","East","OFF-LA-10002475","Office Supplies","Labels","Avery 519","22","3","0","10"
"CA-2014-102610","2014","11/5/2014","11/9/2014","4","Standard Class","CA-12265","Christina Anderson","Consumer","United States","Chattanooga","Tennessee","37421","South","TEC-AC-10000303","Technology","Accessories","Logitech M510 Wireless Mouse","96","3","0.2","16"
"CA-2014-102610","2014","11/5/2014","11/9/2014","4","Standard Class","CA-12265","Christina Anderson","Consumer","United States","Chattanooga","Tennessee","37421","South","TEC-PH-10000127","Technology","Phones","iOttie XL Car Mount","144","9","0.2","-32"
"CA-2014-102610","2014","11/5/2014","11/9/2014","4","Standard Class","CA-12265","Christina Anderson","Consumer","United States","Chattanooga","Tennessee","37421","South","OFF-BI-10004364","Office Supplies","Binders","Storex Dura Pro Binders","4","2","0.7","-3"
"CA-2014-102610","2014","11/5/2014","11/9/2014","4","Standard Class","CA-12265","Christina Anderson","Consumer","United States","Chattanooga","Tennessee","37421","South","OFF-LA-10002195","Office Supplies","Labels","Avery 481","5","2","0.2","2"
"US-2013-144057","2013","5/10/2013","5/14/2013","4","Standard Class","CV-12805","Cynthia Voltz","Corporate","United States","Austin","Texas","78745","Central","OFF-ST-10001490","Office Supplies","Storage","Hot File 7-Pocket, Floor Stand","857","6","0.2","107"
"US-2013-144057","2013","5/10/2013","5/14/2013","4","Standard Class","CV-12805","Cynthia Voltz","Corporate","United States","Austin","Texas","78745","Central","OFF-BI-10002852","Office Supplies","Binders","Ibico Standard Transparent Covers","13","4","0.8","-20"
"US-2013-144057","2013","5/10/2013","5/14/2013","4","Standard Class","CV-12805","Cynthia Voltz","Corporate","United States","Austin","Texas","78745","Central","OFF-AP-10000390","Office Supplies","Appliances","Euro Pro Shark Stick Mini Vacuum","49","4","0.8","-132"
"US-2013-144057","2013","5/10/2013","5/14/2013","4","Standard Class","CV-12805","Cynthia Voltz","Corporate","United States","Austin","Texas","78745","Central","OFF-PA-10004327","Office Supplies","Paper","Xerox 1911","77","2","0.2","27"
"US-2013-144057","2013","5/10/2013","5/14/2013","4","Standard Class","CV-12805","Cynthia Voltz","Corporate","United States","Austin","Texas","78745","Central","OFF-BI-10002353","Office Supplies","Binders","GBC VeloBind Cover Sets","19","6","0.8","-28"
"CA-2011-160276","2011","4/2/2011","4/8/2011","6","Standard Class","AH-10690","Anna Häberlin","Corporate","United States","Virginia Beach","Virginia","23464","South","FUR-FU-10003192","Furniture","Furnishings","Luxo Adjustable Task Clamp Lamp","178","2","0","46"
"CA-2011-132983","2011","4/28/2011","5/3/2011","5","Standard Class","DS-13180","David Smith","Corporate","United States","Jamestown","New York","14701","East","TEC-AC-10000736","Technology","Accessories","Logitech G600 MMO Gaming Mouse","160","2","0","58"
"CA-2013-145709","2013","10/5/2013","10/9/2013","4","Standard Class","AH-10690","Anna Häberlin","Corporate","United States","Coral Gables","Florida","33134","South","TEC-PH-10003095","Technology","Phones","Samsung HM1900 Bluetooth Headset","53","3","0.2","20"
"CA-2013-145709","2013","10/5/2013","10/9/2013","4","Standard Class","AH-10690","Anna Häberlin","Corporate","United States","Coral Gables","Florida","33134","South","FUR-FU-10002885","Furniture","Furnishings","Magna Visual Magnetic Picture Hangers","12","3","0.2","3"
"CA-2014-133928","2014","6/12/2014","6/18/2014","6","Standard Class","ZC-21910","Zuschuss Carroll","Consumer","United States","Hickory","North Carolina","28601","South","OFF-BI-10001525","Office Supplies","Binders","Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red","5","4","0.7","-4"
"CA-2013-168032","2013","1/30/2013","2/3/2013","4","Standard Class","DF-13135","David Flashing","Consumer","United States","Rockford","Illinois","61107","Central","TEC-PH-10004241","Technology","Phones","Nokia Lumia 1020","1,440","4","0.2","144"
"CA-2013-168032","2013","1/30/2013","2/3/2013","4","Standard Class","DF-13135","David Flashing","Consumer","United States","Rockford","Illinois","61107","Central","OFF-BI-10000546","Office Supplies","Binders","Avery Durable Binders","2","3","0.8","-3"
"CA-2013-168032","2013","1/30/2013","2/3/2013","4","Standard Class","DF-13135","David Flashing","Consumer","United States","Rockford","Illinois","61107","Central","FUR-TA-10004256","Furniture","Tables","Bretford “Just In Time” Height-Adjustable Multi-Task Work Tables","626","3","0.5","-538"
"CA-2012-143616","2012","9/27/2012","9/29/2012","2","Second Class","SS-20140","Saphhira Shifley","Corporate","United States","Seattle","Washington","98103","West","OFF-AR-10002067","Office Supplies","Art","Newell 334","99","5","0","26"
"US-2012-168704","2012","4/13/2012","4/17/2012","4","Standard Class","FP-14320","Frank Preis","Consumer","United States","Huntsville","Texas","77340","Central","FUR-TA-10000688","Furniture","Tables","Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base","610","4","0.3","-113"
"US-2012-168704","2012","4/13/2012","4/17/2012","4","Standard Class","FP-14320","Frank Preis","Consumer","United States","Huntsville","Texas","77340","Central","FUR-TA-10002530","Furniture","Tables","Iceberg OfficeWorks 42"" Round Tables","211","2","0.3","-45"
"US-2012-168704","2012","4/13/2012","4/17/2012","4","Standard Class","FP-14320","Frank Preis","Consumer","United States","Huntsville","Texas","77340","Central","TEC-PH-10001061","Technology","Phones","Apple iPhone 5C","240","3","0.2","18"
"CA-2014-143252","2014","12/19/2014","12/25/2014","6","Standard Class","HE-14800","Harold Engle","Corporate","United States","Milwaukee","Wisconsin","53209","Central","FUR-FU-10001057","Furniture","Furnishings","Tensor Track Tree Floor Lamp","100","5","0","23"
"CA-2014-143252","2014","12/19/2014","12/25/2014","6","Standard Class","HE-14800","Harold Engle","Corporate","United States","Milwaukee","Wisconsin","53209","Central","TEC-AC-10002331","Technology","Accessories","Maxell 74 Minute CDR, 10/Pack","29","3","0","11"
"CA-2013-102134","2013","3/15/2013","3/20/2013","5","Standard Class","SP-20545","Sibella Parks","Corporate","United States","Green Bay","Wisconsin","54302","Central","FUR-FU-10003724","Furniture","Furnishings","Westinghouse Clip-On Gooseneck Lamps","17","2","0","4"
"CA-2014-130036","2014","8/28/2014","8/28/2014","0","Same Day","BP-11185","Ben Peterman","Corporate","United States","Philadelphia","Pennsylvania","19120","East","OFF-PA-10000528","Office Supplies","Paper","Xerox 1981","13","3","0.2","4"
"CA-2014-130036","2014","8/28/2014","8/28/2014","0","Same Day","BP-11185","Ben Peterman","Corporate","United States","Philadelphia","Pennsylvania","19120","East","TEC-AC-10001908","Technology","Accessories","Logitech Wireless Headset h800","1,120","14","0.2","210"
"CA-2012-134117","2012","12/17/2012","12/19/2012","2","Second Class","PG-18895","Paul Gonzalez","Consumer","United States","Los Angeles","California","90008","West","OFF-AR-10003903","Office Supplies","Art","Sanford 52201 APSCO Electric Pencil Sharpener","205","5","0","53"
"CA-2012-134117","2012","12/17/2012","12/19/2012","2","Second Class","PG-18895","Paul Gonzalez","Consumer","United States","Los Angeles","California","90008","West","TEC-PH-10004908","Technology","Phones","Panasonic KX TS3282W Corded phone","136","2","0.2","17"
"CA-2012-134117","2012","12/17/2012","12/19/2012","2","Second Class","PG-18895","Paul Gonzalez","Consumer","United States","Los Angeles","California","90008","West","OFF-AR-10001940","Office Supplies","Art","Sanford Colorific Eraseable Coloring Pencils, 12 Count","16","5","0","7"
"CA-2012-134117","2012","12/17/2012","12/19/2012","2","Second Class","PG-18895","Paul Gonzalez","Consumer","United States","Los Angeles","California","90008","West","OFF-BI-10002026","Office Supplies","Binders","Avery Arch Ring Binders","93","2","0.2","31"
"CA-2011-130918","2011","8/22/2011","8/24/2011","2","Second Class","JP-15520","Jeremy Pistek","Consumer","United States","North Miami","Florida","33161","South","OFF-SU-10003936","Office Supplies","Supplies","Acme Serrated Blade Letter Opener","8","3","0.2","-2"
"CA-2013-159023","2013","11/4/2013","11/6/2013","2","First Class","NW-18400","Natalie Webber","Consumer","United States","Portland","Oregon","97206","West","OFF-BI-10002813","Office Supplies","Binders","Avery Reinforcements for Hole-Punch Pages","4","7","0.7","-3"
"CA-2013-159023","2013","11/4/2013","11/6/2013","2","First Class","NW-18400","Natalie Webber","Consumer","United States","Portland","Oregon","97206","West","TEC-MA-10003337","Technology","Machines","Okidata B401 Printer","180","3","0.7","-252"
"CA-2014-111717","2014","10/11/2014","10/17/2014","6","Standard Class","SW-20245","Scot Wooten","Consumer","United States","Aurora","Illinois","60505","Central","FUR-CH-10001545","Furniture","Chairs","Hon Comfortask Task/Swivel Chairs","239","3","0.3","-48"
